7558:12722,10474,9375,16982,39800,24803,443,23082,35756,38785
7563:17,302,654,616,58,8,84,29,650,518
7572:698,2275,2414,1326,984,463,2153,1528,5480,661
7586:2318,984,2153,1528,5480,1400,8860,7838,801,9417
7590:17,302,654,616,58,84,29,518,542,354
7603:17,302,654,616,58,84,29,518,542,354
7605:17,654,84,564,518,542,354,1102,138,301
7607:17,84,81,354,1102,138,301,289,1535,780
7608:17,302,654,58,8,84,29,518,542,354
7612:861,2158,23403,38189,25173,3018,15429,20440,5464,36128
7617:45908,37236,46650
7637:17,654,84,29,518,354,1102,138,301,736
7657:2596,12092,17572,44832,17183,20235,44850,50357,25560,63047
7661:508,94,422,5286,9567,13838,10369,5689,9080,37
7678:429,4755,1352,2880,1527,3107,189,4825,10041,3172
7682:11216,47276,7836,62614,61872,28527,96507,49871,97081,81934
7692:17,302,654,616,58,84,29,518,542,354
7699:7680,5215,13298,9341,24620,27027,929,1919,78091,26340
7707:17,302,654,616,58,8,84,29,650,70
7708:5262,10260,13174,45746,27008,72661,27372,36672,12171,12652
7713:17,302,654,76,616,58,8,866,84,29
7734:48409,7893,36932,34686,84831,100528,70094,85911,102954,71808
7741:302,654,616,58,84,29,650,564,518,542
7742:17,302,654,616,58,8,84,29,650,518
7743:76,616,58,650,70,564,518,542,226,508
7751:17,302,654,616,58,8,84,29,650,70
7760:508,1405,45,1881,5286,165,13838,152,154,10369
7766:297,13501,37045,8911,25670,2277,25513,2226,35697,15604
7787:564,736,119,2140,4364,4017,3162,563,720,11459
7813:2097,211,7140,49245,32108,6414,44917,27627,10654,29357
7818:76,564,736,861,554,1196,902,364,483,190
7823:4372,14754,8009,7132,32124,22327,30946,30235,46470,14826
7825:81,1462,3423,1435,2241,1936,176,7211,8011,13544
7833:947,17382,19235,14833,27710,15179,9235,82077,43817,41690
7841:17,302,654,616,58,8,84,29,650,564
7844:17,84,354,1102,301,289,483,1348,114,1511
7850:378,5567,1965,352,1991,8187,11535,3864,7843,1542
7863:32,1109,3233,1804,5567,1693,4967,209,696,530
7869:5975,13341,14814,4040,17316,9462,36218,1337,30490,13998
7888:302,654,616,58,8,84,29,650,564,518
7889:986,6545,17317,16340,47041,41715,2630,53395,24396,102254
7894:508,378,225,714,46,13838,3864,5689,2083,1542
7903:35494,56187,49780,48742,27636,73804,111921,76362,41317,112092
7915:302,654,76,616,58,8,84,29,650,70
7921:9354,14508,10404,15138,33562,68892,32648,39402,81699,37811
7945:719,984,3789,8733,2642,135,4877,14593,2833,2632
7946:508,94,901,1109,1126,999,1744,826,124,3250
7949:226,32,65,1405,656,2200,119,103,1126,3233
7951:17,302,654,616,58,8,84,29,650,70
7958:109666
7962:17,302,654,76,616,58,8,84,29,650
7964:294,1867,21371,23548,65119,37436,47587,73447,2161,65558
7967:2036,2509,8583,8159,56568,36909,45974,8204,16089,22729
7969:866,650,224,361,116,645,7194,4374,2831,1299
7975:17,84,354,1102,301,289,358,1348,1511,4904
7976:10486,9232,62571,53254,72994,25192,7381,46610,42330,61463
7977:17,84,354,1102,301,361,1348,254,303,3017
7981:9879,8171,65033,68239
7990:508,353,1951,814,185,5689,24568,17752,11252,897
8002:1002,2715,5287,2983,2028,13,16036,4696,4856,4547
8008:8198
8009:616,861,1069,591,1305,4904,1624,1097,1424,4328
8023:616,518,542,15,101,245,61,322,861,32
8032:508,1023,1131,1644,1435,2021,1936,8011,714,13838
8036:10648,25670,7521,47350,9457,62566,37734,28658,52942,46110
8054:76,500,1276,431,1164,1326,3307,3484,4021,2917
8065:17,302,654,616,58,8,84,29,650,70
8068:698,4,8102,14890,21640,41385,538,41249,10305,18452
8069:17,84,354,1102,301,361,289,1348,546,774
8081:17,302,654,616,58,8,866,84,29,650
8090:17,302,654,616,58,8,84,29,650,70
8097:1644,4453,25635,30605,8404,27820,12958,14393,10067,10490
8103:946,2068,5545,5254,21091,13261,16881,31598,822,14109
8104:19176
8130:84,1102,1405,4364,1762,303,803,563,1622,4497
8134:81349,91279,8331,104687,105057,106223,14997,52934,110396,84017
8137:17,302,654,76,616,58,8,866,84,29
8141:719,1558,1131,106,1600,2966,1230,9045,14152,7235
8144:76,719,8252,4877,7491,15720,2632,1230,5488,3937
8150:302,654,76,616,58,8,84,29,650,70
8159:2200,1266,6439,24261,6400,19221,8355,7173,25357,27853
8161:7151,8357,54240,77681
8163:866,564,361,2275,1460,254,2848,4017,7194,11459
8184:229,8384,15139,12790,17713,43765,52495,16357,25560,49523
8186:17,302,654,616,58,8,84,29,650,518
8200:17,84,354,1102,301,289,1348,114,1511,1476
8206:3347,1474,3224,30598,13695,13762,41655,35354,25358,37164
8217:616,61,861,1403,1511,1578,591,1305,1136,4904
8224:654,616,58,8,84,518,542,354,1102,138
8225:970,3506,1827,2714,2696,2403,3207,1524,9490,584
8227:2980,16056,7217,10571,33632,24248,10989,13387,27281,18186
8229:654,289,101,861,162,554,1196,239,190,1140
8245:9354,33562,10404,37811,81699,32648,13335,34799,43783,3978
8263:50740
8264:3631,12872,5356,26415,36425,545,14597,25737,47950,23950
8270:301,1790,3855,345,6673,14089,2704,8845,23555,19275
8276:302,654,616,58,8,84,29,650,70,518
8285:2326,14626,20004,17626,59743,60452,52151,14511,28314,20678
8286:568,1349,4541,20409,15625,20424,7788,7692,11481,55155
8287:81,4880,3423,1749,6303,2241,5398,1888,7211,13544
8290:749,15484,6940,4988,16845,58700,25935,80240,27314,4773
8310:533,3177,2510,1397,9054,4889,14268,4341,15506,4656
8314:8535,73800,58480,82058,25441
8325:1476,1614,24630,36042,49245,15959,11284,41315,3853,38941
8326:17,302,654,616,58,866,84,29,650,518
8334:322,6457,1739,29206,9654,5701,15050,60327,10272,2457
8336:8560,101865
8343:17,654,84,29,518,542,354,1102,138,301
8347:17,302,654,616,58,8,84,29,650,70
8352:508,245,327,698,363,32,787,65,554,2139
8368:58,363,1140,1089,3101,1476,155,2369,4174,3250
8380:76,81,5767,2275,1460,731,2967,1446,2337,4453
8396:302,654,616,58,8,84,29,518,542,354
8401:17,302,654,58,866,84,29,354,1102,138
8406:302,654,616,58,8,84,29,70,518,542
8411:17,84,354,1102,1348,2024,5514,3163,1212,761
8413:2060,72160,47837,23273,35671,58458,48172,75095,84295,53616
8435:23893
8449:4755,1352,1527,2880,3107,189,4825,10041,3172,6434
8450:8702,71317,37804,1686,31648,78763,42942,101220,102561,110771
8476:1240,12830,91516,26889,61628,7690,61933,8054,100560,10885
8477:76,650,564,245,364,1023,356,1405,656,402
8491:38894,8750,9499,99798,6725,105198,69089,41553,53473,89253
8499:873,1410,378,2548,1099,1050,925,1205,5292,3142
8500:986,17317,40596,3926,10463,9363,25551,54878,4455,4244
8510:7059,5749,6511,19233,8776,8964,7965,31938,46855,35589
8513:81,518,262,787,873,500,902,364,986,1405
8517:8787,864,57092,25041,50655,50759,4015,86968,87129,53875
8530:302,654,616,58,8,84,29,650,564,518
8531:17,302,654,616,58,8,84,29,650,70
8534:9289,8209,7793,87324,45956,36885,25504,73231,2766,31369
8536:429,4755,1208,2018,1389,1057,3842,10041,3172,8579
8537:813,2369,39640,7974,27571,18294,48066,36134,25563,43008
8552:8830
8569:378,4755,1352,1527,2880,3107,189,4825,1712,10041
8578:9045,51385,50156,63311,3990,65496,24104,77247,88397,101767
8581:238,1822,1924,5820,4203,8861,7146,1473,9929,2535
8582:17,302,654,76,616,58,8,84,29,650
8600:2121,26687,69196,46321,42055,59912,29624,11835,12549,60646
8603:908,6503,2950,15921,18139,36155,51517,9216,12724,21894
8635:361,190,1995,5624,13083,20467,615,8818,56260,17428
8636:76,70,354,226,138,1023,901,1535,1462,124
8637:100041
8644:15,356,2552,6535,10181,5929,5634,1800,471,5711
8651:17,84,354,1102,301,736,289,899,1119,947
8660:302,654,616,58,8,84,29,650,70,564
8670:3103,10697,6052,82219,13985,107493,32132,7758,65770,82391
8681:17,302,654,616,58,8,84,29,650,70
8692:81,226,262,500,986,780,2292,5767,3137,754
8711:9017
8717:9023
8718:901,168,719,1069,5767,1326,731,5738,4194,2318
8719:17,302,654,76,616,58,8,866,84,29
8735:354,364,1086,1567,1168,7869,1595,2831,278,6837
8736:2292,20288,785,17546,32616,26885,7637,24436,78050,21970
8746:17,302,654,616,58,8,84,29,650,81
8747:17,654,84,29,70,518,354,1102,138,301
8755:23182,37270,46665,9065,27582,27589,86870
8760:542,394,696,1393,3736,10181,2655,14700,6548,471
8765:92820
8768:1344,385,1097,1784,20288,1787,5545,5904,5869,805
8771:616,8,84,518,354,1102,15,289,101,61
8774:616,8,84,518,224,542,354,1102,138,736
8782:984,6097,5557,135,3601,14226,19962,12272,16305,12207
8788:17,302,654,616,58,8,84,29,650,81
8789:508,826,4755,219,4825,10041,3172,6434,5689,425
8790:9289,9101,8321,27241,5522,17898,27015,5107,6575,7793
8802:17,302,654,76,616,58,8,84,29,650
8810:564,358,931,1539,7006,4021,4017,998,154,5022
8812:81,3423,1749,2241,1888,3819,7211,13544,2379,3718
8822:86572
8825:17,302,654,616,58,8,84,29,650,518
8844:9152,49290,26122,93568,111210,78744,715,98841,117408,13503
8850:1352,189,6266,11725,6713,3328,26749,30505,19596,23580
8852:226,8205,9164,45806,5241,16685,9812,50671,32034,21513
8862:947,1208,2058,8776,31169,33088,32473,17382,164,4690
8863:17,302,654,76,616,58,8,84,29,650
8868:84,1102,873,65,4364,1762,303,1342,563,6527
8870:302,654,616,58,8,84,29,650,518,542
8872:301,15,327,61,32,787,62,364,486,1410
8877:302,654,616,58,8,84,29,650,70,564
8889:873,675,1644,1435,9289,4368,11235,9163,17974,12445
8890:70,3969,13400,40061,5940,2286,2446,1676,32324,31954
8900:17,84,354,1102,301,289,236,1348,114,1089
8906:654,84,29,70,564,518,542,354,226,1102
8912:70,226,117,42,8769,5103,6824,7989,4368,10970
8913:1712,3196,5111,13049,5627,14793,2055,27094,10230,10997
8915:302,654,616,58,8,84,29,650,70,564
8916:1357,2464,790,2956,418,9618,13369,777,4805,16329
8920:3137,6921,13596,15535,8617,17782,30662,50323,17025,3010
8924:70,564,262,901,1344,1002,4919,3144,521,1065
8931:17,302,654,616,58,8,84,29,650,70
8935:17,654,8,84,29,518,542,354,1102,138
8936:17156,54180,9254,89051,109384
8958:17,654,84,29,518,354,1102,138,301,736
8984:9738,22064,6659,9324,70340,78059,81173
9000:302,654,616,58,8,84,29,650,518,542
9001:3514,4589,4797,8694,601,6417,16127,17656,15627,37744
9013:596,5991,14969,21578,12803,26522,53873,10067,21610,18869
9024:1499,430,3231,4008,7317,6026,1483,1864,22412,29924
9079:780,3144,11,229,288,636,217,3516,10308,23867
9085:302,654,84,29,70,354,1102,138,736,6
9096:4755,1352,2880,1527,3107,189,4825,1991,10041,1712
9098:40,826,2983,298,11834,425,12217,7623,11309,2378
9106:17,84,354,1102,301,289,65,119,131,1348
9111:17,302,654,616,58,8,84,29,650,518
9122:654,616,58,29,1102,322,861,162,1196,394
9128:17,302,654,76,616,58,8,84,29,650
9135:8,29,518,236,1140,114,431,2618,1476,1832
9141:4755,1527,2880,3107,189,4825,10041,3172,6434,23191
9152:17,302,654,616,58,8,84,29,650,70
9155:616,861,262,591,1305,4904,268,4181,2172,642
9157:8772,27593,33550,2392,24473,4310,60493,39440,35039,10883
9158:500,3484,2008,2194,4014,5812,17403,20279,8008,12227
9159:4268,1951,1001,3216,3521,1262,5658,14960,6812,33839
9160:4755,1352,2880,1527,3107,189,4825,10041,3172,6434
9161:168,984,5480,661,1400,8860,760,574,801,9417
9171:17,302,654,76,616,58,8,866,84,29
9173:17,84,518,354,1102,301,736,289,101,1023
9200:470,10373,3272,9573,25342,26541,21077,30734,16616,3787
9224:1551,1218,59840,92392,42857,52329,68096,95051,42881,3932
9225:361,40,3137,1696,4671,7334,8772,1077,1787,4707
9233:42069,22867,22776,15373,9603,42657,904,24021,119615,53129
9236:32,1410,378,1359,7006,8873,2557,2101,5286,855
9237:17,302,654,616,58,8,84,29,650,70
9238:17,84,354,1102,301,289,1348,114,1089,1511
9245:1089,116,5607,14705,26386,4227,28854,2575,15345,24736
9249:60,49582,19170,21270,64452,32136,55477,27496,11312,14409
9256:17,302,654,616,58,8,84,29,650,518
9276:62,3514,4797,12612,120,6752,6040,18344,35750,11422
9288:17,84,354,1102,301,736,289,327,787,65
9290:669,8322,24933,16965,9674,6856,13077,30815,51232,38522
9291:17,302,654,616,58,8,84,29,650,564
9310:650,554,1804,3231,1231,530,645,2469,2024,1509
9312:17,654,84,29,518,542,354,1102,138,301
9313:238,327,2302,2937,6855,6793,563,388,967,1794
9331:9728,64240,85508,109280,28740,37294,12964
9333:12721,89499
9350:76,564,138,1136,3429,1231,1424,2024,1046,4017
9357:71068,9760,80021,83385,20184
9359:17,302,654,76,616,58,8,84,29,650
9364:81,542,736,15,101,245,61,861,32,787
9368:9770,72716,103953,48701,50917
9369:873,500,4444,661,8860,2110,10267,9874,2103,8009
9371:17,302,654,616,58,8,84,29,650,70
9381:2265,1913,6387,31633,22856,22614,40263,1877,5214,4738
9389:14712,72606,95029,97686,109119,32076,39645
9394:17,302,654,616,58,8,84,29,650,518
9400:302,654,616,58,29,650,542,354,1102,138
9402:51192
9420:17,84,354,1102,301,15,289,61,322,94
9431:834,7334,11855,21091,8867,1011,42989,8427,7088,4625
9432:84,1102,1762,303,642,932,3216,501,9077,8232
9433:3064,102438,103886,47832,109750,23891,48847,113918,118575,71022
9437:698,2512,4,25910,17124,8102,14890,21640,5613,14841
9442:81,229,3423,1749,8283,2241,1888,3819,7211,13544
9443:17,302,654,616,58,8,84,29,650,70
9451:17,302,654,616,58,8,84,29,518,542
9473:81,3423,2241,7211,877,752,3718,3374,8511,6434
9474:9917,46367
9486:16606,15360,94680,94987,115711,24364,38475,50707
9487:354,736,6,94,1140,131,1403,114,999,1511
9489:302,29,6,2030,45,1140,2618,146,1476,495
9494:378,1352,2275,3704,189,8069,10041,3977,605,377
9498:93218
9499:962,7471,3084,85980,18180,47646,34880,9117,24983,26160
9500:564,698,4017,5022,5729,10295,784,9452,19696,23403
9507:787,364,353,1086,1790,2268,1951,3163,381,7910
9514:99734,19244,45791,85292
9525:224,289,101,899,669,787,873,947,182,402
9528:2268,6190,95,16137,25363,16514,20711,29097,60347,4934
9531:71042,35368,48825,102054,102836,51482,107100,107534,77204,118260
9535:564,1069,2414,4017,367,10048,3105,5022,5729,10295
9538:654,76,616,58,8,84,29,650,564,518
9541:9990,121835,53744,72145,18868,75193,77846,26441,96167,46570
9553:47643,18821,10006,43464,111574,112720,59064,115421,39565,33244
9568:4671,2543,17486,1011,42989,8427,1547,20356,7088,4625
9570:398,1152,598,8359,11641,11623,15395,6098,12841,10342
9571:3522,20313,19889,29877,36575,26091,12814,19660,61228,55181
9573:1069,15278,21640,11358,28945,3746,19795,5962,7450,36126
9576:44249
9580:8,518,1196,409,114,3101,1511,5998,4904,633
9590:17,302,654,76,616,58,8,84,29,650
9593:17,84,354,1102,301,289,1535,1348,114,999
9606:986,1987,1352,2275,1460,4372,4292,2946,189,1991
9612:17,302,654,616,58,8,84,29,650,564
9613:826,1287,1930,1829,26748,12062,13576,15873,30747,34427
9614:10086,46152
9630:698,168,1326,5738,2318,463,984,2153,1881,1528
9665:302,654,76,616,58,8,84,29,650,564
9666:11644,2934,9629,13388,29808,12304,17198,22703,25504,24919
9668:650,1550,1352,645,189,3163,3563,14700,10028,8521
9680:76,162,3527,4833,670,14700,9853,10491,2394,6548
9685:2326,14626,20004,17626,59743,60452,52151,28314,14511,20678
9693:736,131,5575,4697,220,7210,4021,1786,2531,720
9694:1462,2265,1913,3288,8384,2310,6387,22856,31633,22614
9696:1592,43124,16180,31527,31496,1894,38653,75758,87095,98734
9711:36868,10211,89916,90937,97047,36887,39875,50506,18422,84537
9722:301,378,2200,2548,2583,1359,7210,7006,7048,3855
9727:238,1501,14819,13052,5367,9654,20701,12886,7612,36128
9742:953,6901,18903,7003,45287,11653,28389,2857,26437,24890
9745:302,654,76,616,58,8,84,29,650,70
9752:25030,30326,112482,91168,12982,49573,81214,62371,73076,118285
9753:899,48,2162,1187,1089,875,2935,295,6450,4420
9755:302,1239,2618,1476,495,1937,4414,1362,66,1866
9757:7698,59623,8001,12129,23599,48361,60793,26093,40636,11229
9786:17,654,866,84,29,518,354,1102,138,301
9808:103,546,4068,2359,1165,6130,14894,1708,1926,1649
9810:2924,23398,1122,33683,33720,1406,9448,13878,30223,46716
9812:17,302,654,616,58,84,29,518,542,354
9813:327,2200,4755,1539,3704,2342,3142,6793,563,4825
9818:10340,35691
9820:3521,1262,7779,1956,38588,10345,59091,13387,27281,34667
9824:441,3506,8928,1524,13,4421,16036,1256,14983,7630
9827:15,65,168,2162,1187,999,496,4364,875,4919
9831:2318,984,661,352,2582,7838,801,2642,5557,1081
9834:327,394,12066,889,8095,2698,5010,14894,5905,2246
9837:302,654,58,29,1102,289,6,861,162,239
9839:986,96,6303,10600,1677,5739,10713,8145,7343,17317
9840:4439,7206,10365,4256,26877,10248,30694,46528,5193,35154
9864:302,2618,1476,1937,1362,1866,2185,3158,4816,10
9879:3965,1265,5876,26478,11959,26405,8114,28645,57624,25488
9890:302,654,76,616,58,8,84,29,650,564
9891:17,302,654,616,58,8,84,29,650,518
9892:2302,2717,11887,38,27820,7779,6680,10571,11959,3387
9896:902,1405,999,1511,199,1804,496,2193,205,2935
9899:17,84,354,1102,301,361,1348,546,2703,254
9900:76,58,15,289,101,6,61,322,861,32
9911:1193,11951,37065,7744,34320,52939,33132,53026,8924,23606
9926:17,302,654,616,58,8,84,29,650,70
9927:17,302,654,76,616,58,8,866,84,29
9929:17,302,654,8,84,29,650,518,354,1102
9944:18045,56364,37390,14201,20912,21589,49920,36269,5649,48271
9945:375,14237,9435,47090,781,862,42989,4625,37342,476
9946:9354,33562,10404,37811,81699,32648,13335,34799,43783,3978
9961:415,9231,68498,18536,43881,647,18004,119109,71694,121204
9984:14914,12690,29024,10548,12550,43688,53847,19545,69475,112549
10030:17,302,654,616,58,8,84,29,650,70
10040:719,2337,661,801,2642,4877,9783,7994,2632,2833
10050:398,12229,11641,11623,15395,12841,10342,1700,13387,24318
10051:20351,7171,31850,11655,15368,51452,35144,56594,30382,95070
10073:162,4813,204,2454,3989,10040,23867,20624,11276,12015
10078:10652
10082:17,84,354,1102,301,736,289,902,94,1382
10084:3183,52200,91352,39277,86479,105164,10662,29721,52056,60464
10086:3191,399,34443,11931,7933,42106,33239,47534,29017,24797
10088:2312,23595,28632,48210,8419,31342,27209,16151,4158,24118
10090:1730,10039,5097,3568,890,4743,18425,56166,2309,39436
10110:17,84,354,1102,301,289,1348,114,3101,1511
10111:6,103,1126,1002,2121,1208,3704,288,54,4249
10115:10708,17975,2918,23460,88489,65073,25553,102794,44454,115180
10117:364,1348,1086,23867,14089,29905,5119,17091,12908,6036
10130:1023,1131,2946,4239,7989,2117,408,17508,9227,37009
10132:1287,3304,24672,7377,36903,3960,10067,9801,58700,19318
10133:10732,29948,63922,76452,23154,55661,83232,47644,85958,865
10136:76,7491,15720,3937,20405,12635,6499,19907,9654,9142
10140:3234,966,3824,2901,6445,1553,29119,2742,29206,6979
10148:168,398,1050,219,2318,984,5480,661,1400,8860
10155:301,101,947,3704,559,54,3855,3213,2166,157
10156:2337,35354,35697,27469,18526,50751,37637,72637,37256,56252
10194:17,302,654,58,8,84,29,518,542,354
10196:17,302,654,616,58,8,84,29,650,518
10200:774,1827,2714,2696,2403,3207,1524,9490,33639,3434
10210:398,1790,2068,1435,9289,8011,4190,11644,5598,2934
10233:2547,2186,22843,18156,58227,77444,13411,53668,26628,33833
10235:3789,7087,15009,27335,28352,46591,3282,15078,3060,6320
10236:8663,35486,65107,33195,93471,96012,37997,98423,45799,102580
10237:84,1102,508,289,101,114,2193,1762,5998,303
10249:44585,84440,89489,10896,41436,97706,100053,109476,117030,59071
10254:1136,7070,1051,11026,63043,7184,24983,52173,42602,76003
10267:17,302,654,616,58,8,84,29,650,70
10275:14834,41588,51535,40972,6288,26685,60761,43280,24289,7947
10276:17,302,654,76,616,58,8,84,29,650
10279:3223,2876,6130,2041,15748,22572,9414,3075,16909,75191
10302:17,302,654,616,58,8,84,29,650,518
10303:17692,76972,22218,63922,37524,104726,59666,119850,47644,105124
10304:7002,10972,55422,57881,97569,27799,112368,23233,65881,117138
10306:302,654,76,616,58,8,84,29,650,70
10313:322,1410,8873,2557,1886,9598,6457,22337,2958,31726
10317:17,84,354,1102,301,1348,303,1127,3429,3039
10335:11008,16418,6500,91521,103415,92060,105823,15531,60628,28777
10339:17,302,654,616,58,8,866,84,29,650
10342:616,58,518,542,15,289,101,6,61,322
10346:11020,1398,104666,97964,104057,119814,37983,122775,38501,8843
10359:17,302,654,84,29,354,1102,138,301,736
10364:7685,21486,2530,28645,41773,54062,9387,32678,42231,48471
10366:17,302,654,616,58,8,84,29,650,70
10371:698,347,1970,15337,34001,885,9681,16995,19795,37268
10377:289,899,48,1187,1804,530,6450,1749,4374,4669
10378:54800,97626
10387:7266,11094,48539,53812
10388:508,138,364,1109,1535,999,1511,1764,1086,1762
10392:11096
10408:157,3196,5111,5627,14793,6754,10230,13995,20525,11714
10420:616,861,568,591,1305,4904,4181,2172,642,1624
10427:44069,16312,69197,65271,7040,74093,14569,57630,45848,95387
10439:17,302,654,616,58,8,84,29,650,564
10445:8,931,5998,803,7407,9077,4027,13273,15507,16676
10454:105,646,12259,6789,50467,23681,36977,36618,106013,23625
10471:84,1102,289,101,363,190,114,1511,2193,1762
10478:302,654,616,58,84,29,518,542,354,1102
10479:21193,68370,70299,27939,107930,5684,93908,113585,24343,78743
10480:616,289,101,861,554,1196,486,483,190,1140
10488:17,654,84,29,518,542,354,1102,138,301
10502:23967,28605,54099,110318,41101,9915,28760,11241,102041,22678
10513:699,1991,3474,54344,24408,20915,19691,28645,21513,8085
10523:1435,1760,8928,5122,3775,35998,16465,400,5083,11260
10543:1002,13814,11260,3246,31492,28577,22931,4954,13020,14393
10554:63662
10563:17,302,654,76,616,58,8,84,29,650
10564:17,302,654,76,616,58,8,84,29,650
10570:302,654,58,29,542,354,1102,138,15,289
10573:71993,38948
10580:736,9289,7021,2930,27666,5522,11717,21181,7793,5484
10636:17,302,654,616,58,84,29,518,542,354
10655:354,278,829,14003,657,6137,9890,22688,9482,16161
10691:3929,25163,20004,10490,8658,30235,25988,64452,51643,23419
10693:616,58,736,289,101,861,162,554,1196,486
10698:616,6,861,1196,486,483,1140,1239,1403,114
10707:24560,91178
10710:17,302,654,616,58,8,866,84,29,650
10726:22435,177,11497,69494,22655,56108,66537,75513,13570,96121
10747:11530,87771
10758:327,2140,730,1606,12066,12776,8095,3326,14894,5905
10770:1131,533,4671,5975,1077,377,7622,9594,7926,9950
10779:50774,54159
10794:591,25934,9234,82225,60267,72661,27008,23484,74758,32541
10801:1069,26741,12092,7237,28352,25670,46415,37935,47587,7521
10807:4364,1389,1057,8579,4275,6397,8151,3046,16776,23697
10820:3884,7096,18280,38085,3952,48286,28525,31267,64104,96651
10842:37577
10843:239,1410,2030,3233,431,146,2733,1190,633,2868
10844:7585,57205,32910,17768,42836,33393,25918,36307,23374,24558
10845:19871,3372,10492,17646,9101,13889,27296,2827,9216,5945
10854:20390,15486,76022,67308,46722,13566,34090,55473,49072,16689
10858:226,15,486,1511,4904,633,3730,754,392,1424
10871:5604,91284,46775,9909,5639,31870,55010,16249,50454,66472
10892:6305,22868,9318,116891,50939,83457,32419,119052,57486,87486
10905:113992
10908:8,518,1099,431,496,5567,5998,1412,6503,803
10913:5145,31723,8908,7148,5377,4236,24338,22163,17998,20713
10920:17,302,654,616,58,8,84,29,650,70
10955:899,48,1187,6243,4299,10511,1195,7506,14560,8308
10956:17,8,84,518,354,1102,138,301,736,289
10968:1196,766,11743,12782,11826,33816,17831,36128,7613,13564
10991:226,238,698,262,500,931,780,546,826,1987
10999:302,654,616,58,8,84,29,650,518,542
11000:81,3137,3423,1749,2241,1888,7211,13544,6108,3718
11022:17,654,84,29,518,354,1102,138,301,736
11034:302,654,616,58,84,29,650,518,542,354
11037:1451,4671,5975,8066,3522,7622,603,12861,9435,11855
11047:4275,91284,46471,22283,12801,19420,8120,12891,60322,11900
11055:38505
11099:1832,944,510,962,2602,2032,3005,3972,14617,12389
11105:17,302,654,616,58,8,84,29,650,518
11110:4880,3167,2513,17917,49582,27809,55716,59107,89500,43
11118:103365,21018,19050,109364,32331,43864
11132:1744,1352,189,1145,3167,5624,10792,5509,6266,29969
11134:81,508,500,780,5767,3137,1539,731,3599,140
11135:542,327,32,873,364,1109,656,402,103,114
11149:17,302,654,616,58,8,84,29,650,518
11150:47612,14787,14916,74696,72717,17959,32501,26343,24702,29679
11193:225,12090,15207,36541,49767,28729,21179,21978,35493,36293
11211:12113,113372,18883,61623,102446,17555,51887
11222:3578,17726,19544,34240,54077,36943,31638,50369,58295,35016
11228:710,3704,3506,4513,3618,371,6315,1340,5122,1524
11240:94438
11259:86248
11264:302,29,6,162,239,1245,3234,1140,1239,2618
11273:17,302,654,616,58,8,84,29,650,70
11278:273,5702,11803,15540,19520,324,5987,20114,39285,6723
11279:24246,84430,31295,46724,16424,13926,58982,19000,29509,109835
11280:73667
11287:17,302,654,616,58,8,84,29,518,542
11332:12260,31188,103220,108417,55777,65242,82043,85124,98337,100792
11360:51209
11363:138,361,500,5581,1995,1728,11762,786,7989,11671
11378:226,40,10163,16515,10446,11015,30348,8205,13918,45806
11388:841,10818,51943,48990,12350,4267,34115,23839,19177,76685
11394:2140,4364,1372,1606,12776,1173,18360,5119,12726,7217
11404:564,736,698,62,859,155,1305,4904,2172,642
11414:3216,18319,13877,90387,68335,55798,16572,61872,110690,4910
11418:168,719,4755,2121,1352,2275,1326,2318,463,984
11419:17,302,654,616,58,8,84,29,650,518
11426:6673,24569,42170,53665,32559,37212,74776,887,39354,20501
11427:8167,23528,26342,77570,36700,71599,40558,38741,43285,58257
11428:301,3039,3855,283,7163,8845,23555,16343,16161,24630
11431:12414
11437:81,3307,1644,3423,1682,1696,1784,2241,7211,13544
11439:2955,5287,687,9421,5119,763,1985,17752,9154,38
11444:302,29,6,931,2618,1476,3,495,1937,4414
11458:12439,14220,10258,17800,7907,1345,7809,47000,24893,658
11462:327,1164,1539,1460,5287,3484,7048,4292,2194,388
11463:17,302,654,76,616,58,8,84,29,650
11484:1511,2326,1097,1231,5869,3666,14626,29905,11276,35048
11507:76,564,698,40,546,826,1086,2172,4413,2342
11510:302,654,616,58,8,84,29,650,518,542
11511:16542,76547,12535,52469,18210,104694,33229,5694,116222,43674
11525:29,952,4173,8445,10454,1653,5059,9480,12632,14758
11529:3234,837,11993,1553,4721,23995,43013,26136,18120,16480
11535:17,84,354,1102,301,736,289,1410,931,190
11537:8161,83810,55758,75721
11538:302,654,616,58,84,29,542,354,1102,138
11540:32307,12582,6295,37953,64501,49983,14410,18688,40463,67805
11552:17,84,354,1102,301,289,273,1348,4904,303
11554:4755,10041,565,1455,6434,8848,5624,20806,6266,10687
11558:931,1460,4292,7620,1388,13757,7642,3280,9302,12266
11569:17,302,654,616,58,8,84,29,650,70
11584:654,616,58,29,564,518,542,1102,138,736
11586:650,2548,114,1511,1822,840,1190,3307,3231,645
11603:1196,1937,726,696,2495,766,3539,5820,6548,7257
11606:17,302,654,76,616,58,8,84,29,650
11614:12548,58007,91103,41099,9190,88630,98676,111966,100987,78146
11616:363,568,2369,2953,2644,9311,1349,14904,10040,4541
11651:62,2988,6541,6284,3531,12612,120,30730,6752,6040
11657:21942,12601,10606,62153,43414,76822,83193,60466,48363,121412
11660:302,654,58,84,29,354,1102,138,289,101
11670:224,6073,41780,10676,2914,49434,21911,22572,9076,39846
11676:81,3423,1749,8283,2241,1888,7211,13544,2379,3103
